text,intent
"I put in a payment a while ago and it has still not cleared and is showing up as ""pending"", how long does it take to clear?",pending_card_payment
Why are the things I bought earlier today still showing as pending?,pending_card_payment
Card payment still pending.,pending_card_payment
"My card payment is just showing up as pending since forever, what's going on with that, it should be going through at some point?",pending_card_payment
I have a payment that has not gone through yet,pending_card_payment
"I initiated a payment a while ago and it is still showing as ""pending"", how long will it take to clear?",pending_card_payment
Why is my purchase showing as pending?,pending_card_payment
How long will it take for my payment to go through?,pending_card_payment
After making a payment with my card it doesn't seem to have worked. It's just showing to be pending. When will this actually be going through?,pending_card_payment
"It says ""pending payment?"" Why is it saying this?",pending_card_payment
Is there a reason my payments are pending?,pending_card_payment
Why is my card payment still a pending transaction?,pending_card_payment
"Card payment is still pending, why is that the case?",pending_card_payment
I have been waiting for my card payment to be moved from pending status for an unusually long time.  What is going on here and do you have an idea of when I can expect it to go through?,pending_card_payment
How come my card payment is still pending?,pending_card_payment
I notice there's a pending payment on my card.,pending_card_payment
How is my card payment still pending?,pending_card_payment
Why is my card payment still pending?,pending_card_payment
What does pending payment mean?,pending_card_payment
Why is my payment still pending?,pending_card_payment
What does it mean when it says that I have a payment that is pending?,pending_card_payment
My card payment is showing pending however this transaction was a couple of days ago. Is there a reason why it it still pending?,pending_card_payment
A card payment on my account is shown as pending.,pending_card_payment
Why is their a charge pending on my card still?,pending_card_payment
My card payment says pending and it hasn't changed,pending_card_payment
Card payment is showing as pending,pending_card_payment
What is the longest that a payment will show pending?  There is one showing that has been sitting there a few days.,pending_card_payment
I tried to pay through my account but the payment is not going through. What's going on?,pending_card_payment
Why is the payment on my card still pending?,pending_card_payment
What's taking so long for this payment to go through?,pending_card_payment
Why haven't I gotten my payment yet?,pending_card_payment
It looks like a payment I've made hasn't made it through yet.,pending_card_payment
My card payment has had the status of pending forever. What is the issue? It should have gone through at some point.,pending_card_payment
A payment is pending,pending_card_payment
Why hasn't my card payment cleared yet?,pending_card_payment
I've made a card payment a couple of days ago now but it looks like the money is stuck. How long does it typically take for the payment to go through?,pending_card_payment
My payment is taking a long time to go through.,pending_card_payment
What does it mean if my payment is pending?,pending_card_payment
When will my payment go through?,pending_card_payment
My card payment still pending,pending_card_payment
How long does a payment show as pending before i should worry about it?,pending_card_payment
Why is my card payment pending?,pending_card_payment
I made a card payment by my card but it failed. Please let me know when the payment will get completed as its still pending.,pending_card_payment
"Hi, status of one of my card payment is still pending from a while. Please let e know how much time it will take to complete.",pending_card_payment
"After I make a payment, how long will it be before it transitions from ""pending"" to complete?",pending_card_payment
"My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?",pending_card_payment
My purchases from this morning are showing up as payment pending. Can you tell me why?,pending_card_payment
There is a payment that has not processed.,pending_card_payment
I'm still waiting on a payment,pending_card_payment
I need to find out why my pending payment hasn't gone through.,pending_card_payment
I am waiting for a payment to be processed,pending_card_payment
I don't understand why my card payment is pending.  It has been pending for too long.  Why is this and when might it go through?,pending_card_payment
"I did a payment with my card but seem that didn't work, it's still listed as pending since a while ago. When does this actually go through?",pending_card_payment
I need to know when a payment will actually go through. I completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,pending_card_payment
When will the transaction go through?,pending_card_payment
My card payment has been stuck on pending. What is the problem? It should have gone through by now.,pending_card_payment
Why is the purchase I made this morning still pending?,pending_card_payment
A transaction on my card shows as pending.,pending_card_payment
I have a pending payment on my card.  Why?,pending_card_payment
I have a card payment that has been pending for some time and would like to know when it is going to go through.,pending_card_payment
"I made a payment a while ago and it is still showing as ""pending"" in the account. How long will this payment take to complete?",pending_card_payment
What does a 'pending payment' mean?,pending_card_payment
"Hello, I made a payment with my card and it's not working. It's been a while and still says its pending. Can you tell when this will go through?",pending_card_payment
"Hi,  One of payment is still coming as pending for which i have already paid by card. I guess it did not processed, could you please check and update me.",pending_card_payment
My purchase from this morning still is pending.,pending_card_payment
Why is my card payment still listed as pending?,pending_card_payment
One of my card payments looks like it's stuck but I have made the payment days ago. How long until the payment will be applied to my account?,pending_card_payment
I don't know what pending transaction means.,pending_card_payment
"My card payment is just showing up as pending since forever, what's going on with that, when should it be going through?",pending_card_payment
It says pending status for my payment. Why?,pending_card_payment
pending transaction?,pending_card_payment
I noticed that there's a payment on my card that's pending.,pending_card_payment
When is a payment I made with my card going to clear>,pending_card_payment
My card payment has been pending for a long time now. Why is it taking so long to take. It should have already made it through.,pending_card_payment
What does it mean if it says that my payment is pending?,pending_card_payment
Why are my purchases from this morning still pending?,pending_card_payment
"I was wondering why my payment hasn't gone through yet, its been a while.",pending_card_payment
My card payment has been on pending forever. What is the problem? It should have gone through at some time by now.,pending_card_payment
I did a card payment but its status is still coming as pending. Please check and inform when it would complete.,pending_card_payment
I have made a card payment but it did not completed still showing as pending. Please tell me when it will be completed.,pending_card_payment
Why hasn't my payment gone through?,pending_card_payment
Why is my card payment still pending? It should have gone through already.,pending_card_payment
"I made a purchase this morning, and it is showing as pending.",pending_card_payment
There is a single payment on my card which shows as pending.,pending_card_payment
How long does it actually take my card payment to make it to the account? I've made a payment a couple of days ago but it hasn't moved since.,pending_card_payment
How long does it take for my payment to process?,pending_card_payment
Why would my payment for my card show as pending?,pending_card_payment
Why aren't my payment funds available to me?,pending_card_payment
I got some items this morning but the payment says pending,pending_card_payment
Why is the payment I made still pending?,pending_card_payment
Is there a problem that makes my payments show pending?,pending_card_payment
I made a purchase earlier today but it is still listed as pending- when will it go through?,pending_card_payment
Why didn't my payment process,pending_card_payment
I have a payment that hasn't went through yet.,pending_card_payment
I made a payment but it's still pending,pending_card_payment
How long does it take for a new purchase to stop being considered pending?,pending_card_payment
I was wondering how long does it take for a payment to go thru? It seems my last payment is stuck and hasn't moved.,pending_card_payment
What is the cause of the delay in applying my card payment to my account?,pending_card_payment
Why would my payment still show as pending?,pending_card_payment
I have a payment which has not been approved.,pending_card_payment
What does it mean when it says I have a payment pending?,pending_card_payment
"There is a pending payment on my account, what does this mean?",pending_card_payment
Why has my card payment not yet been applied to my account?,pending_card_payment
I bought some things in the morning but the payment shows as pending,pending_card_payment
I don't know what a pending payment is.,pending_card_payment
why do I have a pending payment?,pending_card_payment
How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move,pending_card_payment
I purchases several items today. Why are they still showing pending?,pending_card_payment
There is a payment showing as pending and hasn't posted for a few days.  When will it post?,pending_card_payment
"I have made a payment by my card, and its still pending since a long time. Could you please tell me when it will process.",pending_card_payment
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,pending_card_payment
The payment on my card shows as pending.,pending_card_payment
I have a payment that is still pending,pending_card_payment
I bought something this morning and the payment is still pending,pending_card_payment
"There is a pending transaction on my account, what does this mean?",pending_card_payment
I made a payment that's pending. Will it go through?,pending_card_payment
It's been a few days since I've tried to pay a seller but the funds aren't going through. What is happening?,pending_card_payment
I made a payment that seems to be stuck. It's been a couple of days already. Can you tell me how long it will take?,pending_card_payment
I made a payment that is not yet complete.,pending_card_payment
Why hasn't my payment shown up yet?,pending_card_payment
What is the meaning of a pending payment?,pending_card_payment
My payment is in the app but hasn't gone through yet,pending_card_payment
How many days does a regular transaction take to complete?  I see a pending payment that hasn't changed in the last several days.,pending_card_payment
Why hasn't my payment gone through yet?,pending_card_payment
My payment's stuck on pending.,pending_card_payment
Is there a reason my payment is still pending?,pending_card_payment
What's the pending length for credit transactions? I've had one in my pending category now for days and it won't move to processed.,pending_card_payment
How long does it take for a payment to change from pending?,pending_card_payment
My credit card payment has been in pending status for a super long time.  I don't get it.  Why is it like this?  When will it go through?,pending_card_payment
Why hasn't payment gone through yet?,pending_card_payment
Why is this payment pending?,pending_card_payment
Why is the payment from my card still pending?,pending_card_payment
What is the pending payment on my card about?,pending_card_payment
"It says that my payment is pending, what does that mean?",pending_card_payment
I tried to make a payment with my card and it was declined. Why is it pending?,pending_card_payment
Why is it saying I have a pending payment?,pending_card_payment
"Is there something wrong with my card payment? It's been pending a really, really long time.",pending_card_payment
My purchases from this morning still have pending payments.,pending_card_payment
When will my pending payment finish?,pending_card_payment
"I used my card to make a payment a while ago and its still pending, Why is it taking so long?",pending_card_payment
How long does it take for a purchase to go from pending to authorised?,pending_card_payment
"My card has been pending for a while, what should I do?",pending_card_payment
There is a payment that i made that i noticed has not gone thru yet. Can i ask why?,pending_card_payment
"My card payment is just showing up as pending and it has been a while , what's going on with that, it should be going through at some point?",pending_card_payment
How long will my payment be pending?,pending_card_payment
I wanted to purchase something online but the payment was returned back to me. This has been going on for a couple of weeks. Please tell me what is going on here?,reverted_card_payment?
"I tried to use my debit card, but the payment did not work.",reverted_card_payment?
"Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please.",reverted_card_payment?
I think my card payment has been reverted,reverted_card_payment?
Tell me why my card payment would be reverted.,reverted_card_payment?
Why has my card payment been reversed?,reverted_card_payment?
I didn't cancel my card payment.,reverted_card_payment?
Can you tell me why the card payment came back?,reverted_card_payment?
How come the money from the merchant appeared back into my account?,reverted_card_payment?
My payment was terminated,reverted_card_payment?
I think my card payment has been refunded,reverted_card_payment?
I made a payment and it was reverted and wanted to know why?,reverted_card_payment?
Is it on purpose that my payment has been returned to my account?,reverted_card_payment?
The app reverted the payment I made.,reverted_card_payment?
Why would my payment have been returned to my account?,reverted_card_payment?
I bought something and already paid for it but now I don't see it.,reverted_card_payment?
"I really wanted to buy something online but seems the card is not working as the payment suddenly came back! What's going on here, I've been trying for a good week or two.",reverted_card_payment?
My payment has been cancelled,reverted_card_payment?
I made a payment but it was returned.,reverted_card_payment?
My card payment has been cancelled,reverted_card_payment?
I made a payment with my card that was cancelled?,reverted_card_payment?
"Hey a seller just contacted me that my money didn't come through. It was definitely deducted from my account, but now it appears it's back with me! Sort this out asap please.",reverted_card_payment?
My payment didn't work and the money is in back in my account.,reverted_card_payment?
The payment I made with my card is not showing up.,reverted_card_payment?
"Hello,  I noticed the money for an item I purchased online and have already received has been returned to my checking account. Was there an issue with the merchant accepting my payment? Or, possibly, with the bank sending it?",reverted_card_payment?
My payment came back for something i'm trying to buy online? it's been doing it for two weeks.  do you know what the issue is?,reverted_card_payment?
It looks like my card payment might have been reverted.,reverted_card_payment?
Why has my payment been reversed?,reverted_card_payment?
I was refunded the money for something I bought already.,reverted_card_payment?
I already got my item but just got my money back,reverted_card_payment?
I believe that a card payment I made was cancelled.,reverted_card_payment?
Why would my card payment be cancelled?,reverted_card_payment?
"I dont know what happened, but my payment was cancelled",reverted_card_payment?
The card payment didn't work,reverted_card_payment?
why did my payment revert,reverted_card_payment?
"I would like to make a purchase, however my card has been declined. I would like to ask the reason for this. The past two weeks, the card has been working fine.",reverted_card_payment?
I made a payment but the app cancelled it.,reverted_card_payment?
The app reverted my recent payment,reverted_card_payment?
Why would my card payment get reverted?,reverted_card_payment?
I believe my card payment were reverted,reverted_card_payment?
"My card has an issue, the payment has been deferred.",reverted_card_payment?
Under what condition will my payment revert?,reverted_card_payment?
"My card payment was reverted, why?",reverted_card_payment?
What should I do if my card payment was cancelled?,reverted_card_payment?
What reasons would cause my card payment to be cancelled?,reverted_card_payment?
Is my card payment reverted?,reverted_card_payment?
I had a payment reverted and would like to figure out why.,reverted_card_payment?
"I just checked and my payment was cancelled, why?",reverted_card_payment?
My money is back in my account after a seller contacted me stating they never received payment. I am positive it was deducted out of my account. Please get this sorted out right away.,reverted_card_payment?
HELP. My account has been deducted already and the Seller says they haven't received the money yet? When can they expect it?,reverted_card_payment?
Seems like my card payment has been cancelled,reverted_card_payment?
Can you please tell me why my card payments are not going through when I try to buy something online? When I put in my card payment it takes it but it comes back a while later.,reverted_card_payment?
I was checking my statement and I think one of my card payments has reverted,reverted_card_payment?
Why isn't my payment showing?,reverted_card_payment?
What happens when a payment is reverted?,reverted_card_payment?
I received a message from a seller stating they hadn't received my money even though it definitely came out of my account. The money has now been deposited back into my account. Please get this resolved as soon as possible.,reverted_card_payment?
I cancelled my card payment,reverted_card_payment?
"Ive been trying to use my card for two weeks now to purchase somethings online but nothing is going through. It keeps returning my payment to my account. There shouldn't be anything wrong with my account, is it the card?",reverted_card_payment?
I used my card to make a payment and wondered why the payment was reverted?,reverted_card_payment?
"I bought something and received it, but the payment went back to my account. Is the seller okay?",reverted_card_payment?
Looks like my card payment was cancelled.,reverted_card_payment?
why would a merchant refuse a payment,reverted_card_payment?
How do I fix a payment that was reverted,reverted_card_payment?
I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?,reverted_card_payment?
The seller just told me he didn't get paid. After reviewing my account it did subtract the balance but now it has added it back to my account. I need you to please take care of this promptly.,reverted_card_payment?
My card payments have stopped.,reverted_card_payment?
My card payment was cancelled it seems.,reverted_card_payment?
Why was a payment I made reverted?,reverted_card_payment?
"I need help to resolve mix up on my card payment. My account shows the money was taken out and then put back in the account. Then I received a message from the seller, It said that they did not get my payment.",reverted_card_payment?
Was my transaction reverted with my card?,reverted_card_payment?
"My payment was put back, I think.",reverted_card_payment?
"I've got a problem - I purchased an item maybe a week or two ago, but to the payment came back to my account! I've already got what I ordered, so why are the payment funds showing up in my account?",reverted_card_payment?
I think my card payment was cancelled. What happened?,reverted_card_payment?
"I had a seller reach out to me saying my money didn't come through to them, but I'm sure it was removed from my account. Can you figure out what the deal is here?",reverted_card_payment?
What does it mean if it says my card payment has been cancelled?,reverted_card_payment?
Why was a payment cancelled on my account?,reverted_card_payment?
Card payment has be declined.,reverted_card_payment?
Why is a payment I made reverted back to my account?,reverted_card_payment?
My payment has been returned.,reverted_card_payment?
What does it mean if my payment has been reverted?,reverted_card_payment?
I made a payment but the app gave the money back.,reverted_card_payment?
I purchased something about one to two weeks ago but for some reason the payment was returned to my account today even though I've already received one of the items. Can you tell me what's going on?,reverted_card_payment?
"I've got a problem - I bought something with my card one or two weeks ago, but now exact same amount of the purchase is showing up in my account. I like more money in my account, but this is too good to be true. Can you tell me what's happening?",reverted_card_payment?
I think a card payment I made was cancelled.,reverted_card_payment?
"I have an issue. I bought something within the past one to two weeks and have received one of the products; however, today the total was returned to my account. What's going on here?",reverted_card_payment?
Why did you cancel my card payment?,reverted_card_payment?
I did a payment but it was reverted by the app,reverted_card_payment?
My payment has not been accepted.,reverted_card_payment?
Unknowingly to me the payment sent to seller has been redeposied back in my account. I do not know why it would take out the payment and then put it back in my account. Can you resolve this as soon as possible?,reverted_card_payment?
Can you tell me why my card isn't letting me make purchases online? It's been 2 weeks I've been trying.,reverted_card_payment?
Why did my payment not go through why did it cancel?,reverted_card_payment?
"Hi, I am trying to buy something online, but i think there is some issue in my card. As payment is reverted. Please help me in this as i am facing the same issue from last two weeks.",reverted_card_payment?
What is the reason for my card payment to be reverted?,reverted_card_payment?
My card payment's cancelled,reverted_card_payment?
What does it mean if my payment was reverted?,reverted_card_payment?
Please help me with my card payments which keeps getting reverted whenever i do online shopping. I am having this problem since last two weeks.,reverted_card_payment?
Why did my payment go back to my account when I bought something?,reverted_card_payment?
Why is my card payment cancelled?,reverted_card_payment?
"Hello, I was contacted by a seller who let me know my money didn't come through on their side. It most certainly came out of my account so I need this looked at immediately because now it has been returned to me!",reverted_card_payment?
has my card payment been reverted?,reverted_card_payment?
I have cancelled payments to this card.,reverted_card_payment?
"There's a problem - I bought something about a week or two ago but just today the payment somehow came back into my account! I already received the item though, what's going on here?",reverted_card_payment?
I see a reverted payment on my account. Why has this happened?,reverted_card_payment?
I think the payment from my card was revereted,reverted_card_payment?
I think my card payment was reverted,reverted_card_payment?
How come I can't find my payment?,reverted_card_payment?
I tried to buy something online but my funds were transferred back to my account. What is happening?,reverted_card_payment?
I received a returned payment that I made.,reverted_card_payment?
Why did the funds for one of my purchase come back to my account?,reverted_card_payment?
Why would the app revert my payment?,reverted_card_payment?
It looks like my card payment was sent back.,reverted_card_payment?
Can you tell me why my card payment was cancelled?,reverted_card_payment?
"I purchased something and already received it, why hasn't the money taken out?",reverted_card_payment?
One of my card payments has reverted,reverted_card_payment?
I was just contacted by a seller that let me know they didn't get my money even though I'm very sure it was removed from my account. Now it's back in my account. Get this resolved quickly.,reverted_card_payment?
My card payment has not been withdrawn from my account,reverted_card_payment?
My card payment was reverted,reverted_card_payment?
I just got refunded for my purchase over two weeks ago,reverted_card_payment?
Please tell me why the purchase I made online returned payment. I really wanted this item and I've been trying for 2 weeks.,reverted_card_payment?
I paid two weeks ago and just got refunded,reverted_card_payment?
My card payment was cancelled.  Why?,reverted_card_payment?
"I seem to have a problem here, I bought something about a 2 weeks ago and just now received the payment back into my account and I've already received the item. Can you tell me what is going on here?",reverted_card_payment?
Why has my money been returned back to my card.,reverted_card_payment?
Why would my card payment be reverted?,reverted_card_payment?
"I've got a weird problem: I purchased something a week or maybe it was two weeks ago, and the funds have come back into my account! Can you explain this?",reverted_card_payment?
"I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",reverted_card_payment?
I think a payment I made with a card was cancelled.,reverted_card_payment?
I notice that I have a card payment that's been cancelled.,reverted_card_payment?
why was my payment reverted on the app,reverted_card_payment?
I did a payment but the app cancelled it.,reverted_card_payment?
I am not able to make a purchase because there is an issue with my card,reverted_card_payment?
Explain why a card payment would be cancelled?,reverted_card_payment?
What happens if my card payment is cancelled?,reverted_card_payment?
Why would a merchant revert my payment?,reverted_card_payment?
What happens if a merchant doesn't accept  you payment?,reverted_card_payment?
"My card payment reverted back, I think.",reverted_card_payment?
I sent a payment but now it's not showing up.,reverted_card_payment?
How can I tell if my card payment is reverted?,reverted_card_payment?
"I'm not sure what is going on here. I've received payment back into my account  for an item I've already received, from about 2 weeks ago.",reverted_card_payment?
Why was my card payment reversed?,reverted_card_payment?
Why have I received a rebate for my payment after a week?,reverted_card_payment?
"Around one or two weeks ago I purchased something but there's seems to be an issue. I have already received one of the items, but today the money was placed back into my account. What is happening?",reverted_card_payment?
Why wasn't my payment accepted by the app,reverted_card_payment?
Why would a merchant revert a card payment?,reverted_card_payment?
"Hi, I am facing issue with my card payment while shopping online as payment is getting reverted. I am struggling with this issue around two weeks. Please advise.",reverted_card_payment?
"I cannot seem to buy something online with my card? the payment comes back, what's going on?",reverted_card_payment?
Did a card payment that I made get cancelled?,reverted_card_payment?
"I think a card payment I made was cancelled, can you check?",reverted_card_payment?
A seller is stating that they haven't received money yet when the money has already deducted from my account.,reverted_card_payment?
I an not sure but it looks as if a card payment I made was cancelled.,reverted_card_payment?
The money is still in my account even though I already paid -- I don't understand what happened.,reverted_card_payment?
My card payment might have been reverted.,reverted_card_payment?
"I noticed my card payment was cancelled, can you tell me why?",reverted_card_payment?
I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?,reverted_card_payment?
I believe my card payment has reverted,reverted_card_payment?
What do I do if my payment was reverted?,reverted_card_payment?
My payment was stopped,reverted_card_payment?
My payment was cancelled,reverted_card_payment?
My payment did not go through because the app reverted it,reverted_card_payment?
Was my card payment reverted?,reverted_card_payment?
Is it possible that my card payment was reverted?,reverted_card_payment?
How do I use American express to top up my account?,supported_cards_and_currencies
Which currencies do you accept for adding money?,supported_cards_and_currencies
Is my credit card supported for top-ups?,supported_cards_and_currencies
Am I able to add money into my account using my American Express?,supported_cards_and_currencies
Can I use my American Express card to add money into my account?,supported_cards_and_currencies
Can you tell me what currencies I can use to add money?,supported_cards_and_currencies
I want to use my American Express for adding money into my account.,supported_cards_and_currencies
With what currencies can I add money?,supported_cards_and_currencies
What are the acceptable currencies for adding funds?,supported_cards_and_currencies
how can i transfer money from american express card,supported_cards_and_currencies
what cards and currencies are accepted?,supported_cards_and_currencies
How can I top up my card with another card?,supported_cards_and_currencies
use my credit to add money,supported_cards_and_currencies
What types of currencies do you accept?,supported_cards_and_currencies
Do you accept any card and currency?,supported_cards_and_currencies
can i use my mastercard to add money to my account,supported_cards_and_currencies
What types of cards and money do you accept?,supported_cards_and_currencies
How can I fund another account with my American Express?,supported_cards_and_currencies
What currencies do you accept to add money?,supported_cards_and_currencies
How can I top up my account and which currency can I use?,supported_cards_and_currencies
Will my other US credit card be accepted?,supported_cards_and_currencies
can i top up from a usa credit card,supported_cards_and_currencies
How can I get funds into my account from my American Express?,supported_cards_and_currencies
Which cards and currencies are supported?,supported_cards_and_currencies
What are the currencies and cards that are supported with my account?,supported_cards_and_currencies
What currency can I use to add money?,supported_cards_and_currencies
Can I use a credit card from the US to top up?,supported_cards_and_currencies
why don't you accept american express for adding money to my account,supported_cards_and_currencies
Can you tell me what cards and currencies you support?,supported_cards_and_currencies
Which foreign currencies do you accept for adding money?,supported_cards_and_currencies
I only have one other credit card from the US. Do you accept that?,supported_cards_and_currencies
What currencies are approved to add money?,supported_cards_and_currencies
I wish to use my American Express to put funds into my account.,supported_cards_and_currencies
I have another card from the U.S. Will you be able to accept that one?,supported_cards_and_currencies
I want to use a payment card to top up my account. How can I do this?,supported_cards_and_currencies
Can I use American Express?,supported_cards_and_currencies
I'd prefer to use my American Express when putting funds into my account.,supported_cards_and_currencies
What currencies can I use?,supported_cards_and_currencies
what cards can i use to add money to my account,supported_cards_and_currencies
What currencies and methods can i use to top up my account?,supported_cards_and_currencies
Is American Express supported for adding funds?,supported_cards_and_currencies
Do you accept credit cards from the US,supported_cards_and_currencies
Can you accept my other card from the U.S.?  It is the only other one I have.,supported_cards_and_currencies
Do you accept Mastercard?,supported_cards_and_currencies
"I am adding money, what currencies do you accept to do this?",supported_cards_and_currencies
Which currencies do you handle?,supported_cards_and_currencies
what currencies can i use to add money to my account,supported_cards_and_currencies
Are there certain cards and currencies you support?,supported_cards_and_currencies
why wont my american express work to add money,supported_cards_and_currencies
Which currencies can I use to add money?,supported_cards_and_currencies
Can I use any card and currency?,supported_cards_and_currencies
What kind of cards are supported?  What currency?,supported_cards_and_currencies
What US cards do you accept?  I only have 1 other.,supported_cards_and_currencies
I have a second credit card from the US. Will you take it?,supported_cards_and_currencies
What cards do you accept to top up my account?,supported_cards_and_currencies
What currencies do you accept for adding money?,supported_cards_and_currencies
Can I top off with a debit card?,supported_cards_and_currencies
"I want to deposit funds, what payments are accepted?",supported_cards_and_currencies
Are cards from the US accepted?,supported_cards_and_currencies
I'd like to use my American Express to place money into my account.,supported_cards_and_currencies
Please let me know what currency I can use to top up my account?,supported_cards_and_currencies
Do you accept all cards and currencies?,supported_cards_and_currencies
I have one other credit card from the US. Do you take that?,supported_cards_and_currencies
Which credit card top-ups do you accept?,supported_cards_and_currencies
"If I top up by card, what options do I have re: currency and card type?",supported_cards_and_currencies
What currencies are accepted to add money?,supported_cards_and_currencies
"I want to add money to my card, what payments do you accept?",supported_cards_and_currencies
What are my payment options?,supported_cards_and_currencies
Can I electronically transfer funds into my account from my American Express?,supported_cards_and_currencies
Can I top up my card with other cards?,supported_cards_and_currencies
I have one other credit card from the US. Do you take it?,supported_cards_and_currencies
Am I able to use my American Express to add money to my account balance?,supported_cards_and_currencies
What are the cards and currencies that you support?,supported_cards_and_currencies
What US credit cards do you accept?,supported_cards_and_currencies
What currencies do you accept for adding money to my account?,supported_cards_and_currencies
I have an American Express that I'd like to add money to my account with.,supported_cards_and_currencies
What forms of payment do you accept?,supported_cards_and_currencies
What type of card can I use to top up?,supported_cards_and_currencies
Do you have a list of cards and currencies you support?,supported_cards_and_currencies
"I want to top up by using a credit card, which ones do you support?",supported_cards_and_currencies
"I have a US credit card, will you accept it?",supported_cards_and_currencies
What currencies and cards do you support?,supported_cards_and_currencies
how do i add money from my amex card to top up,supported_cards_and_currencies
What cards and currencies can I use to top up my account?,supported_cards_and_currencies
Will you accept my credit card?,supported_cards_and_currencies
"Will you accept my credit card, it my only one.",supported_cards_and_currencies
"If I want to add funds to the account using American Express, how do I do that?",supported_cards_and_currencies
I just have one additional card from the USA. Do you support that?,supported_cards_and_currencies
Why doesn't it work when I use American Express to try to add money to my account?,supported_cards_and_currencies
Which cards are accepted for topping up?,supported_cards_and_currencies
What kinds of cards can I use to top up?,supported_cards_and_currencies
Help me use American Express to add money to the account.,supported_cards_and_currencies
What cards and currencies can I use?,supported_cards_and_currencies
What currency is acceptable for a top up?,supported_cards_and_currencies
What other credit cards can I use?,supported_cards_and_currencies
What payment methods are used to top up?,supported_cards_and_currencies
how can i add money from my amex card,supported_cards_and_currencies
I only have a card from the US is that okay?,supported_cards_and_currencies
Is American Express accepted?,supported_cards_and_currencies
Which currencies do you work with?,supported_cards_and_currencies
Can I use this app for any currency?,supported_cards_and_currencies
"For adding money, which currencies do you accept?",supported_cards_and_currencies
How can I pay for top-ups?,supported_cards_and_currencies
Is American Express supported for adding money into my account?,supported_cards_and_currencies
Can you tell me which cards and currencies are supported?,supported_cards_and_currencies
"I would like to top up via credit card, which credit cards do you support?",supported_cards_and_currencies
"I only have one more US credit card, is it accepted?",supported_cards_and_currencies
"If I want to topup by card, how do I do it?",supported_cards_and_currencies
"I want to know which currencies and cards are supported, can you provide a list?",supported_cards_and_currencies
"I want to top up by card, what do you support?",supported_cards_and_currencies
can i add funds  with a card from the united states,supported_cards_and_currencies
I want to top up my account. What payment methods are supported?,supported_cards_and_currencies
How can I use my American Express to add money into my account?,supported_cards_and_currencies
What card or currency can I use to pay?,supported_cards_and_currencies
My card wants to be topped what do you guys support?,supported_cards_and_currencies
do you accept from usa credit card?,supported_cards_and_currencies
What currency can I use to pay for a top up?,supported_cards_and_currencies
Do you have a list of the cards and currencies supported?,supported_cards_and_currencies
What are the various currencies and cards that you offer support for?,supported_cards_and_currencies
What currencies can be used for top up?,supported_cards_and_currencies
"Do I have to top up in euros if I use a card, or can I use a different currency?",supported_cards_and_currencies
What cards do you support,supported_cards_and_currencies
What are the currencies that are accepted to add money?,supported_cards_and_currencies
What kind of cards an currency do you support?,supported_cards_and_currencies
Which cards do you support for top up?,supported_cards_and_currencies
"Top up my card please, which y'all support?",supported_cards_and_currencies
Do you accept US credit cards?,supported_cards_and_currencies
I need to know if you will accept my credit card.,supported_cards_and_currencies
I want to add funds to my account. What payment methods are accepted?,supported_cards_and_currencies
Is there a way I can have a mastercard?,visa_or_mastercard
is it just visa or can i also use mastercard?,visa_or_mastercard
I do not want a VISA card.,visa_or_mastercard
"I prefer using Mastercard, can I substitute?",visa_or_mastercard
I prefer Mastecard.,visa_or_mastercard
may I have a Visa and a Mastercard from you.,visa_or_mastercard
I'd prefer Mastercard.,visa_or_mastercard
Will my card be a MasterCard or a Visa?,visa_or_mastercard
I want a mastercard,visa_or_mastercard
I prefer mastercard.,visa_or_mastercard
Please give me both a visa and a mastercard.,visa_or_mastercard
Is it possible to get a Visa and Mastercard from you?,visa_or_mastercard
If I can't choose my card type will I be able to use it everywhere?,visa_or_mastercard
Do I get  a mastercard and visa?,visa_or_mastercard
Why can I not choose the card i want?,visa_or_mastercard
"Can you send me a Mastercard, instead of a Visa?",visa_or_mastercard
Can I pick between Visa and Mastercard?,visa_or_mastercard
"I have a Visa and Mastercard, can I use these?",visa_or_mastercard
I want to apply for a Visa card.,visa_or_mastercard
Can you issue both a Visa and a Mastercard to me?,visa_or_mastercard
I would like a Visa card.,visa_or_mastercard
"I am looking to get a Visa credit card, what must I do to achieve this?",visa_or_mastercard
Is there a way I can get a Visa card?,visa_or_mastercard
Can I get the Mastercard?,visa_or_mastercard
Do I have a Visa card as an option?,visa_or_mastercard
Are visa and mastercard accepted,visa_or_mastercard
What credit cards do you carry,visa_or_mastercard
would a visa or mastercard be more suited to me?,visa_or_mastercard
I am interested in a Visa or Mastercard. Do you offer them?,visa_or_mastercard
is it ok if i use both visa and mastercard,visa_or_mastercard
Do I have a choice for a Mastercard?,visa_or_mastercard
Can I use visa or mastercard with your service,visa_or_mastercard
